0.440945,0.440945,0.283465,0.429134,0.188976,0.322835,0.582677,0.783465,0.299213,0.279528,0.669291,0.826772,0.311024,0.366142,0.326772,0.633858,0.65748,0.641732
0.472441,0.480315,0.322835,0.437008,0.19685,0.322835,0.574803,0.767717,0.314961,0.295276,0.645669,0.826772,0.26378,0.389764,0.326772,0.625984,0.586614,0.625984
0.480315,0.480315,0.330709,0.444882,0.204724,0.314961,0.574803,0.767717,0.314961,0.30315,0.645669,0.826772,0.255906,0.397638,0.326772,0.625984,0.570866,0.625984
0.480315,0.480315,0.330709,0.444882,0.204724,0.314961,0.574803,0.767717,0.314961,0.30315,0.645669,0.826772,0.255906,0.397638,0.326772,0.625984,0.57874,0.625984
0.452756,0.511811,0.527559,0.740157,0.685039,0.480315,0.704724,0.73622,0.464567,0.456693,0.732283,0.814961,0.397638,0.448819,0.358268,0.685039,0.84252,0.669291
0.46063,0.484252,0.271654,0.413386,0.173228,0.334646,0.543307,0.767717,0.318898,0.232283,0.629921,0.822835,0.295276,0.374016,0.318898,0.653543,0.76378,0.614173
0.468504,0.484252,0.279528,0.429134,0.181102,0.326772,0.551181,0.775591,0.318898,0.248031,0.629921,0.822835,0.295276,0.38189,0.318898,0.653543,0.76378,0.614173
0.397638,0.429134,0.23622,0.314961,0.586614,0.377953,0.251969,0.622047,0.358268,0.437008,0.30315,0.622047,0.271654,0.46063,0.279528,0.492126,0.425197,0.566929
0.417323,0.488189,0.582677,0.614173,0.708661,0.437008,0.633858,0.732283,0.464567,0.496063,0.681102,0.814961,0.437008,0.476378,0.350394,0.712598,0.830709,0.661417
0.452756,0.488189,0.295276,0.393701,0.173228,0.338583,0.519685,0.748031,0.34252,0.228346,0.602362,0.807087,0.30315,0.389764,0.326772,0.681102,0.744094,0.606299
0.389764,0.46063,0.555118,0.65748,0.708661,0.417323,0.653543,0.740157,0.433071,0.464567,0.688976,0.807087,0.334646,0.456693,0.358268,0.69685,0.73622,0.645669
0.38189,0.46063,0.555118,0.65748,0.708661,0.425197,0.645669,0.748031,0.433071,0.464567,0.688976,0.807087,0.34252,0.448819,0.358268,0.69685,0.73622,0.645669
0.625984,0.594488,0.437008,0.326772,0.279528,0.307087,0.346457,0.330709,0.30315,0.480315,0.409449,0.26378,0.216535,0.484252,0.291339,0.220472,0.232283,0.669291
0.393701,0.468504,0.562992,0.622047,0.712598,0.440945,0.645669,0.732283,0.464567,0.456693,0.669291,0.807087,0.433071,0.476378,0.346457,0.712598,0.854331,0.665354
0.614173,0.590551,0.46063,0.322835,0.279528,0.314961,0.338583,0.318898,0.30315,0.468504,0.413386,0.26378,0.216535,0.484252,0.291339,0.228346,0.232283,0.673228
0.437008,0.5,0.291339,0.42126,0.185039,0.330709,0.598425,0.724409,0.326772,0.177165,0.677165,0.826772,0.318898,0.377953,0.338583,0.65748,0.700787,0.661417
0.370079,0.452756,0.562992,0.65748,0.712598,0.393701,0.677165,0.724409,0.456693,0.456693,0.712598,0.811024,0.326772,0.440945,0.354331,0.65748,0.677165,0.669291
0.362205,0.452756,0.555118,0.65748,0.712598,0.401575,0.677165,0.724409,0.456693,0.448819,0.712598,0.818898,0.326772,0.440945,0.354331,0.65748,0.685039,0.669291
0.397638,0.444882,0.23622,0.275591,0.551181,0.318898,0.224409,0.625984,0.358268,0.480315,0.271654,0.641732,0.279528,0.464567,0.271654,0.444882,0.38189,0.598425
0.38189,0.452756,0.582677,0.653543,0.700787,0.389764,0.661417,0.732283,0.440945,0.452756,0.69685,0.818898,0.409449,0.456693,0.358268,0.704724,0.807087,0.665354
0.625984,0.590551,0.42126,0.322835,0.314961,0.322835,0.350394,0.318898,0.30315,0.468504,0.425197,0.267717,0.228346,0.488189,0.279528,0.224409,0.240157,0.704724
0.401575,0.480315,0.586614,0.661417,0.712598,0.444882,0.685039,0.724409,0.511811,0.452756,0.700787,0.811024,0.440945,0.480315,0.358268,0.724409,0.850394,0.692913
0.393701,0.480315,0.57874,0.661417,0.712598,0.452756,0.677165,0.732283,0.511811,0.444882,0.700787,0.811024,0.440945,0.480315,0.366142,0.724409,0.850394,0.692913
0.401575,0.440945,0.232283,0.318898,0.507874,0.318898,0.251969,0.562992,0.314961,0.476378,0.283465,0.598425,0.259843,0.472441,0.271654,0.437008,0.38189,0.622047
0.401575,0.440945,0.248031,0.334646,0.515748,0.326772,0.267717,0.562992,0.314961,0.476378,0.299213,0.590551,0.251969,0.472441,0.279528,0.429134,0.38189,0.629921
0.405512,0.456693,0.57874,0.681102,0.700787,0.417323,0.685039,0.732283,0.511811,0.437008,0.712598,0.814961,0.429134,0.468504,0.362205,0.712598,0.846457,0.661417
0.401575,0.440945,0.23622,0.311024,0.5,0.318898,0.240157,0.566929,0.326772,0.488189,0.275591,0.590551,0.255906,0.476378,0.271654,0.413386,0.366142,0.606299
0.661417,0.622047,0.370079,0.409449,0.346457,0.30315,0.389764,0.397638,0.311024,0.488189,0.448819,0.307087,0.224409,0.484252,0.279528,0.240157,0.244094,0.704724
0.417323,0.492126,0.606299,0.677165,0.69685,0.468504,0.692913,0.724409,0.531496,0.444882,0.712598,0.811024,0.433071,0.472441,0.366142,0.720472,0.889764,0.685039
0.393701,0.444882,0.228346,0.318898,0.464567,0.318898,0.244094,0.555118,0.326772,0.480315,0.279528,0.559055,0.251969,0.472441,0.271654,0.401575,0.366142,0.622047
0.397638,0.527559,0.271654,0.413386,0.181102,0.334646,0.562992,0.744094,0.30315,0.192913,0.665354,0.814961,0.307087,0.334646,0.334646,0.645669,0.712598,0.65748
0.653543,0.614173,0.417323,0.393701,0.244094,0.30315,0.362205,0.330709,0.311024,0.480315,0.409449,0.255906,0.228346,0.468504,0.283465,0.212598,0.248031,0.669291
0.437008,0.5,0.240157,0.248031,0.602362,0.370079,0.228346,0.641732,0.42126,0.488189,0.287402,0.712598,0.338583,0.476378,0.275591,0.547244,0.511811,0.637795
0.464567,0.476378,0.283465,0.433071,0.169291,0.330709,0.61811,0.724409,0.334646,0.161417,0.673228,0.80315,0.248031,0.409449,0.346457,0.649606,0.625984,0.637795
0.669291,0.606299,0.401575,0.358268,0.216535,0.314961,0.326772,0.314961,0.311024,0.496063,0.393701,0.251969,0.224409,0.464567,0.279528,0.200787,0.240157,0.665354
0.377953,0.437008,0.551181,0.637795,0.704724,0.385827,0.661417,0.728346,0.42126,0.429134,0.665354,0.814961,0.385827,0.472441,0.362205,0.704724,0.80315,0.65748
0.622047,0.57874,0.42126,0.330709,0.283465,0.307087,0.34252,0.314961,0.314961,0.468504,0.413386,0.26378,0.220472,0.472441,0.283465,0.220472,0.240157,0.677165
0.452756,0.496063,0.228346,0.259843,0.598425,0.358268,0.228346,0.645669,0.425197,0.496063,0.275591,0.704724,0.350394,0.488189,0.275591,0.531496,0.476378,0.649606
0.413386,0.472441,0.590551,0.566929,0.712598,0.413386,0.602362,0.724409,0.429134,0.440945,0.637795,0.818898,0.413386,0.472441,0.350394,0.712598,0.775591,0.653543
0.586614,0.566929,0.444882,0.322835,0.283465,0.307087,0.346457,0.318898,0.314961,0.464567,0.401575,0.26378,0.220472,0.492126,0.287402,0.212598,0.232283,0.688976
0.358268,0.429134,0.53937,0.641732,0.700787,0.362205,0.669291,0.732283,0.503937,0.397638,0.692913,0.811024,0.397638,0.468504,0.374016,0.716535,0.807087,0.65748
0.358268,0.437008,0.547244,0.641732,0.700787,0.362205,0.669291,0.732283,0.496063,0.405512,0.692913,0.811024,0.397638,0.468504,0.374016,0.716535,0.807087,0.665354
0.366142,0.437008,0.547244,0.641732,0.700787,0.370079,0.669291,0.732283,0.496063,0.405512,0.692913,0.811024,0.397638,0.468504,0.374016,0.716535,0.807087,0.665354
0.610236,0.566929,0.409449,0.346457,0.287402,0.279528,0.366142,0.34252,0.326772,0.468504,0.425197,0.271654,0.220472,0.484252,0.279528,0.224409,0.232283,0.692913
0.354331,0.448819,0.586614,0.519685,0.712598,0.413386,0.551181,0.740157,0.452756,0.429134,0.53937,0.830709,0.437008,0.468504,0.334646,0.728346,0.838583,0.645669
0.362205,0.464567,0.586614,0.559055,0.712598,0.413386,0.590551,0.748031,0.452756,0.429134,0.610236,0.830709,0.429134,0.476378,0.350394,0.712598,0.830709,0.661417
0.61811,0.590551,0.397638,0.334646,0.295276,0.299213,0.34252,0.326772,0.318898,0.456693,0.413386,0.26378,0.232283,0.468504,0.283465,0.216535,0.248031,0.685039
0.61811,0.590551,0.38189,0.350394,0.295276,0.299213,0.350394,0.326772,0.311024,0.448819,0.405512,0.271654,0.224409,0.468504,0.283465,0.208661,0.248031,0.685039
